From	Entry	Reviewed
ENSG00000110925	F8VTU0	unreviewed
ENSG00000110925	F8VVN1	unreviewed
ENSG00000110925	F8VZY2	unreviewed
ENSG00000110925	F8W1G8	unreviewed
ENSG00000177494	Q9BTP6	reviewed
ENSG00000143257	Q14994	reviewed
ENSG00000143257	B7Z8R7	unreviewed
ENSG00000143257	C0H5Y2	unreviewed
ENSG00000143257	D6REZ7	unreviewed
ENSG00000143257	E9PCF2	unreviewed
ENSG00000143257	Q6GZ69	unreviewed
ENSG00000143257	Q6GZ70	unreviewed
ENSG00000143257	Q6GZ72	unreviewed
ENSG00000143257	Q6GZ81	unreviewed
ENSG00000170653	P17544	reviewed
ENSG00000170653	F8VWG7	unreviewed
ENSG00000170653	K7EKZ7	unreviewed
ENSG00000170653	K7ESA4	unreviewed
ENSG00000205189	Q96DT7	reviewed
ENSG00000198453	Q3ZCX4	reviewed
ENSG00000198453	A0A0C4DGP9	unreviewed
ENSG00000198453	A0A1Y8EHF7	unreviewed
ENSG00000198453	A0A994J5D8	unreviewed
ENSG00000198453	A0A994J5R3	unreviewed
ENSG00000198453	A0A994J5R8	unreviewed
ENSG00000198453	A0A994J7L7	unreviewed
ENSG00000198453	A0A994J7M0	unreviewed
ENSG00000198453	A0A994J7Z8	unreviewed
ENSG00000198453	C9JLX5	unreviewed
ENSG00000198453	C9JXQ5	unreviewed
ENSG00000198453	C9JZ58	unreviewed
ENSG00000198453	C9K0F2	unreviewed
ENSG00000198453	K7EKY2	unreviewed
ENSG00000198453	K7EL97	unreviewed
ENSG00000198453	K7ELK8	unreviewed
ENSG00000131845	Q9HCX3	reviewed
ENSG00000131845	E7EQD3	unreviewed
ENSG00000131845	M0QZ59	unreviewed
ENSG00000189164	Q8NB42	reviewed
ENSG00000189164	A0A0A0MRD3	unreviewed
ENSG00000189164	K7ELI5	unreviewed
ENSG00000189164	K7ENX6	unreviewed
ENSG00000189164	K7ES26	unreviewed
ENSG00000189164	Q0P6G1	unreviewed
ENSG00000186766	Q6ZQN5	reviewed
ENSG00000155966	P51816	reviewed
ENSG00000160336	Q86XN6	reviewed
ENSG00000160336	A0A087WXU7	unreviewed
ENSG00000160336	A0A087WYY7	unreviewed
ENSG00000160336	A0A494C1D2	unreviewed
ENSG00000160336	Q6IQ01	unreviewed
ENSG00000169955	Q9BV97	reviewed
ENSG00000169955	A0A8I5KWK6	unreviewed
ENSG00000105419	Q99687	reviewed
ENSG00000105419	H0YLL0	unreviewed
ENSG00000105419	H0YMV2	unreviewed
ENSG00000105419	H0YNA8	unreviewed
ENSG00000105419	H3BLU4	unreviewed
ENSG00000105419	U3KQJ9	unreviewed
ENSG00000105419	U3KQV2	unreviewed
ENSG00000116819	Q6VUC0	reviewed
ENSG00000163497	Q99581	reviewed
ENSG00000180806	P31274	reviewed
ENSG00000165512	P17026	reviewed
ENSG00000174738	Q14995	reviewed
ENSG00000174738	Q6NSM0	unreviewed
ENSG00000261221	P0CJ78	reviewed
ENSG00000083817	Q9BWM5	reviewed
ENSG00000105698	Q15853	reviewed
ENSG00000105698	B4DLJ1	unreviewed
ENSG00000105698	M0QXT0	unreviewed
ENSG00000105698	M0QY46	unreviewed
ENSG00000105698	M0QYU7	unreviewed
ENSG00000105698	M0QZ39	unreviewed
ENSG00000105698	M0R1C6	unreviewed
ENSG00000105698	V9GYR5	unreviewed
ENSG00000052850	Q9H161	reviewed
ENSG00000124092	Q8NI51	reviewed
ENSG00000124092	F5H2V8	unreviewed
ENSG00000124092	V9GY73	unreviewed
ENSG00000124092	V9GYX4	unreviewed
ENSG00000124092	V9GZ46	unreviewed
ENSG00000179528	Q6XYB7	reviewed
ENSG00000179528	G3V218	unreviewed
ENSG00000139800	Q96T25	reviewed
ENSG00000197782	O75290	reviewed
ENSG00000197782	A0A075B791	unreviewed
ENSG00000197782	A0A075B796	unreviewed
ENSG00000197782	A0A075B7B0	unreviewed
ENSG00000197782	A0A0C4DG08	unreviewed
ENSG00000197782	M0QXV4	unreviewed
ENSG00000197782	M0QYL2	unreviewed
ENSG00000122592	P31268	reviewed
ENSG00000122592	E5RHM9	unreviewed
ENSG00000218891	Q8NAF0	reviewed
ENSG00000218891	K7EJF4	unreviewed
ENSG00000139613	Q8TAQ2	reviewed
ENSG00000139613	F8VXC8	unreviewed
ENSG00000139613	F8VZW6	unreviewed
ENSG00000167081	P40426	reviewed
ENSG00000167081	H0Y5D0	unreviewed
ENSG00000167081	H3BLX0	unreviewed
ENSG00000167081	Q5JS98	unreviewed
ENSG00000167081	U3KQA2	unreviewed
ENSG00000171540	Q5XKR4	reviewed
ENSG00000164458	O15178	reviewed
ENSG00000164458	H0YM91	unreviewed
ENSG00000164458	J3KP65	unreviewed
ENSG00000083814	Q8TAW3	reviewed
ENSG00000083814	M0QX87	unreviewed
ENSG00000083814	M0R091	unreviewed
ENSG00000215372	A8MUZ8	reviewed
ENSG00000065978	P67809	reviewed
ENSG00000065978	C9J5V9	unreviewed
ENSG00000065978	H0Y449	unreviewed
ENSG00000243943	Q96ME7	reviewed
ENSG00000243943	G3XAG1	unreviewed
ENSG00000067955	Q13951	reviewed
ENSG00000067955	A0A494C0A9	unreviewed
ENSG00000067955	H3BSC0	unreviewed
ENSG00000067955	J3KRT0	unreviewed
ENSG00000067955	J3KS23	unreviewed
ENSG00000067955	J3KTD8	unreviewed
ENSG00000178177	Q8N3X6	reviewed
ENSG00000178177	A0A1B0GVP4	unreviewed
ENSG00000178177	A0A1B0GWC6	unreviewed
ENSG00000178177	A0A6Q8PFA3	unreviewed
ENSG00000178177	A0A6Q8PFB4	unreviewed
ENSG00000178177	A0A6Q8PFT7	unreviewed
ENSG00000178177	A0A6Q8PFX9	unreviewed
ENSG00000178177	A0A6Q8PG24	unreviewed
ENSG00000178177	A0A6Q8PHE0	unreviewed
ENSG00000178177	A0A6Q8PHT2	unreviewed
ENSG00000178177	C9JI46	unreviewed
ENSG00000178177	D6RA10	unreviewed
ENSG00000168062	Q8N1L9	reviewed
ENSG00000168062	B4DV37	unreviewed
ENSG00000168062	E9PJ73	unreviewed
ENSG00000284484	A0A1W2PPK0	reviewed
ENSG00000167555	Q3MIS6	reviewed
ENSG00000167555	A0A1D5RMT7	unreviewed
ENSG00000167555	C9JLS3	unreviewed
ENSG00000167555	C9K0H2	unreviewed
ENSG00000167555	F8WAL3	unreviewed
ENSG00000167555	J3KQN0	unreviewed
ENSG00000167555	M0QXZ2	unreviewed
ENSG00000167555	M0QZG9	unreviewed
ENSG00000073584	Q969G3	reviewed
ENSG00000073584	A0A2R8Y4T4	unreviewed
ENSG00000073584	A0A2R8Y765	unreviewed
ENSG00000073584	A0A2R8Y7I9	unreviewed
ENSG00000073584	A0A2R8Y7U4	unreviewed
ENSG00000073584	A0A2R8Y855	unreviewed
ENSG00000073584	A0A2R8YD78	unreviewed
ENSG00000073584	A0A2R8YDD9	unreviewed
ENSG00000073584	A0A2R8YDQ4	unreviewed
ENSG00000073584	A0A2R8YEB8	unreviewed
ENSG00000073584	A0A2R8YES3	unreviewed
ENSG00000073584	A0A2R8YFC8	unreviewed
ENSG00000073584	A0A2U3TZQ7	unreviewed
ENSG00000073584	B4DGM3	unreviewed
ENSG00000073584	J3KT85	unreviewed
ENSG00000073584	J3QKS7	unreviewed
ENSG00000073584	J3QKX6	unreviewed
ENSG00000073584	J3QL66	unreviewed
ENSG00000073584	J3QR61	unreviewed
ENSG00000073584	J3QS32	unreviewed
ENSG00000170100	Q96MU6	reviewed
ENSG00000170100	A0A0A0MSW5	unreviewed
ENSG00000170100	H3BSD4	unreviewed
ENSG00000170100	H3BUU4	unreviewed
ENSG00000120784	Q9Y2G7	reviewed
ENSG00000120784	K7EK76	unreviewed
ENSG00000120784	K7EMM3	unreviewed
ENSG00000120784	K7EPH5	unreviewed
ENSG00000111424	P11473	reviewed
ENSG00000111424	A0A5K1VW50	unreviewed
ENSG00000111424	F8VPF8	unreviewed
ENSG00000111424	F8VRJ4	unreviewed
ENSG00000111424	F8VVY8	unreviewed
ENSG00000111424	F8VXQ9	unreviewed
ENSG00000229676	Q9P255	reviewed
ENSG00000158055	Q8TE85	reviewed
ENSG00000158055	A0A8I5KUQ1	unreviewed
ENSG00000158055	E9PLG9	unreviewed
ENSG00000158055	E9PLT6	unreviewed
ENSG00000157657	Q5T7W0	reviewed
ENSG00000157657	B1ALC2	unreviewed
ENSG00000157657	B5MDS3	unreviewed
ENSG00000197302	Q7Z2F6	reviewed
ENSG00000197302	A0A8I5KVP7	unreviewed
ENSG00000197302	A0A8I5KY90	unreviewed
ENSG00000197302	E9PKP5	unreviewed
ENSG00000197302	E9PLE2	unreviewed
ENSG00000197302	E9PMU6	unreviewed
ENSG00000197302	E9PRX5	unreviewed
ENSG00000197302	F5GWD4	unreviewed
ENSG00000197302	F8WER7	unreviewed
ENSG00000205899	Q7RTU4	reviewed
ENSG00000176679	Q8IUE0	reviewed
ENSG00000168813	Q8TCN5	reviewed
ENSG00000168813	B9EGE7	unreviewed
ENSG00000120669	Q9NX45	reviewed
ENSG00000089225	Q99593	reviewed
ENSG00000112033	Q03181	reviewed
ENSG00000170561	Q9BZI1	reviewed
ENSG00000089486	Q9H305	reviewed
ENSG00000089486	H3BRY7	unreviewed
ENSG00000089486	H3BTN7	unreviewed
ENSG00000089486	H3BTX4	unreviewed
ENSG00000089486	K7EK15	unreviewed
ENSG00000089486	K7ELR4	unreviewed
ENSG00000089486	K7EM67	unreviewed
ENSG00000089486	K7ENR4	unreviewed
ENSG00000089486	K7ESA8	unreviewed
ENSG00000198315	Q15776	reviewed
ENSG00000166716	Q92610	reviewed
ENSG00000166716	H0YM74	unreviewed
ENSG00000178150	Q8NC26	reviewed
ENSG00000178150	M0QXN8	unreviewed
ENSG00000178150	M0R0H2	unreviewed
ENSG00000178150	M0R0V4	unreviewed
ENSG00000087510	Q92754	reviewed
ENSG00000087510	A2A2R7	unreviewed
ENSG00000141956	P57071	reviewed
ENSG00000141956	A0A6Q8PFK1	unreviewed
ENSG00000141956	E7ER26	unreviewed
ENSG00000141956	Q4W8S1	unreviewed
ENSG00000183621	Q7Z4V0	reviewed
ENSG00000183621	Q5T427	unreviewed
ENSG00000183621	V9GYJ1	unreviewed
ENSG00000213015	Q9UK33	reviewed
ENSG00000213015	K7EJ53	unreviewed
ENSG00000213015	K7ENY2	unreviewed
ENSG00000213015	K7ERU0	unreviewed
ENSG00000029153	Q8WYA1	reviewed
ENSG00000029153	H0Y5R1	unreviewed
ENSG00000255104	A0A8I5KS80	unreviewed
ENSG00000255104	A0A8I5KWC3	unreviewed
ENSG00000255104	A0A8J9BZE6	unreviewed
ENSG00000171163	Q9BU19	reviewed
ENSG00000171163	E7ET73	unreviewed
ENSG00000171163	E9PLQ5	unreviewed
ENSG00000171163	E9PLQ7	unreviewed
ENSG00000171163	E9PRH5	unreviewed
ENSG00000171163	H0YCH4	unreviewed
ENSG00000171163	H0YDF5	unreviewed
ENSG00000171163	H0YEY1	unreviewed
ENSG00000260027	P09629	reviewed
ENSG00000256771	O75346	reviewed
ENSG00000256771	K7EP55	unreviewed
ENSG00000106459	Q16656	reviewed
ENSG00000106459	C9JP85	unreviewed
ENSG00000176542	Q68DE3	reviewed
ENSG00000176542	C9JBW0	unreviewed
ENSG00000180818	Q9NYD6	reviewed
ENSG00000180818	D6RAG4	unreviewed
ENSG00000130751	Q99742	reviewed
ENSG00000130751	M0QX32	unreviewed
ENSG00000130751	M0R1R8	unreviewed
ENSG00000130751	M0R2M8	unreviewed
ENSG00000079432	Q96RK0	reviewed
ENSG00000079432	A0A0A0MQR4	unreviewed
ENSG00000079432	I3L135	unreviewed
ENSG00000079432	I3L1Q4	unreviewed
ENSG00000079432	I3L2J0	unreviewed
ENSG00000079432	I3L373	unreviewed
ENSG00000118156	Q9H0D2	reviewed
ENSG00000118156	H7BXG6	unreviewed
ENSG00000118156	M0R167	unreviewed
ENSG00000185551	P24468	reviewed
ENSG00000185551	H3BTC2	unreviewed
ENSG00000142528	Q8WTR7	reviewed
ENSG00000142528	F8WEC7	unreviewed
ENSG00000142528	M0QZY7	unreviewed
ENSG00000142528	M0R032	unreviewed
ENSG00000142528	M0R123	unreviewed
ENSG00000142528	M0R2N2	unreviewed
ENSG00000158805	Q8N554	reviewed
ENSG00000158805	H3BPJ6	unreviewed
ENSG00000158805	H3BPT7	unreviewed
ENSG00000158805	H3BTK0	unreviewed
ENSG00000158805	H3BTT0	unreviewed
ENSG00000140262	Q99081	reviewed
ENSG00000140262	B4DGI9	unreviewed
ENSG00000140262	B4DZP2	unreviewed
ENSG00000140262	F5GY10	unreviewed
ENSG00000140262	H0YML2	unreviewed
ENSG00000140262	H0YNP8	unreviewed
ENSG00000140262	H0YNQ5	unreviewed
ENSG00000140262	H3BNF4	unreviewed
ENSG00000140262	H3BRK2	unreviewed
ENSG00000175322	Q8TB69	reviewed
ENSG00000175322	K7EJG2	unreviewed
ENSG00000175322	K7ERG6	unreviewed
ENSG00000121417	Q13398	reviewed
ENSG00000121417	A0A0A0MTK1	unreviewed
ENSG00000121417	F5GY70	unreviewed
ENSG00000121417	F5H771	unreviewed
ENSG00000121417	H0Y3T8	unreviewed
ENSG00000146587	Q9NYW8	reviewed
ENSG00000187626	Q969J2	reviewed
ENSG00000198046	Q5HYK9	reviewed
ENSG00000198046	K7EIE0	unreviewed
ENSG00000198046	K7EQ15	unreviewed
ENSG00000198046	K7ERY5	unreviewed
ENSG00000198046	M0QX02	unreviewed
ENSG00000173404	Q01101	reviewed
ENSG00000197050	Q8TAQ5	reviewed
ENSG00000197050	K7EJW2	unreviewed
ENSG00000197050	K7ELF6	unreviewed
ENSG00000197050	K7EPG0	unreviewed
ENSG00000197050	K7EQC9	unreviewed
ENSG00000197050	K7ERS3	unreviewed
ENSG00000197050	K7ESJ1	unreviewed
ENSG00000185404	Q9H930	reviewed
ENSG00000185404	H7BYP4	unreviewed
ENSG00000185404	U5Y3L1	unreviewed
ENSG00000166860	O15060	reviewed
ENSG00000101883	Q8NHV9	reviewed
ENSG00000241149	A0A1W2PQL4	reviewed
ENSG00000197714	Q14592	reviewed
ENSG00000197714	M0R0J6	unreviewed
ENSG00000078246	O75386	reviewed
ENSG00000078246	F5GWL5	unreviewed
ENSG00000078246	F5H7B9	unreviewed
ENSG00000078246	H0YFU8	unreviewed
ENSG00000078246	H0YG12	unreviewed
ENSG00000181965	Q92886	reviewed
ENSG00000257591	Q96I27	reviewed
ENSG00000257591	F2Z3I2	unreviewed
ENSG00000257591	H7C2C9	unreviewed
ENSG00000139445	Q96NZ1	reviewed
ENSG00000139445	A0A0C4DG65	unreviewed
ENSG00000139445	S4R3U5	unreviewed
ENSG00000178764	Q9Y6X8	reviewed
ENSG00000178764	H0YKA3	unreviewed
ENSG00000161642	Q96PM9	reviewed
ENSG00000161642	F8VQ24	unreviewed
ENSG00000161642	F8VRY0	unreviewed
ENSG00000161642	F8VSJ1	unreviewed
ENSG00000161642	F8VWV6	unreviewed
ENSG00000161642	F8VY43	unreviewed
ENSG00000161642	H0YI55	unreviewed
ENSG00000161642	H0YIX3	unreviewed
ENSG00000039600	O94993	reviewed
ENSG00000039600	B4DXW7	unreviewed
ENSG00000063438	A0A494BZY4	unreviewed
ENSG00000063438	A0A7I2PK40	unreviewed
ENSG00000063438	D6RE68	unreviewed
ENSG00000063438	E5RFG4	unreviewed
ENSG00000063438	E5RGQ2	unreviewed
ENSG00000063438	E5RHE0	unreviewed
ENSG00000063438	G3V143	unreviewed
ENSG00000063438	H0YA43	unreviewed
ENSG00000141568	Q01167	reviewed
ENSG00000141568	E9PM37	unreviewed
ENSG00000141568	E9PPI7	unreviewed
ENSG00000141568	I3L4U8	unreviewed
ENSG00000197343	Q8N720	reviewed
ENSG00000197343	C9IYG2	unreviewed
ENSG00000197343	C9J0V9	unreviewed
ENSG00000197343	C9J9R2	unreviewed
ENSG00000197343	C9JNK1	unreviewed
ENSG00000197343	C9JS03	unreviewed
ENSG00000197343	C9JUB9	unreviewed
ENSG00000197343	F8WCS2	unreviewed
ENSG00000197343	F8WDU5	unreviewed
ENSG00000197343	F8WE52	unreviewed
ENSG00000197343	F8WEB1	unreviewed
ENSG00000163848	Q9UQR1	reviewed
ENSG00000163848	C9J6Y6	unreviewed
ENSG00000163848	C9JRX0	unreviewed
ENSG00000163848	C9K0U4	unreviewed
ENSG00000163848	G5E9X2	unreviewed
ENSG00000197779	P51508	reviewed
ENSG00000197779	B1AJV1	unreviewed
ENSG00000197779	B1AJV2	unreviewed
ENSG00000184436	Q9BT49	reviewed
ENSG00000188033	Q9ULM2	reviewed
ENSG00000188033	C9JID3	unreviewed
ENSG00000188033	F8WDW6	unreviewed
ENSG00000186103	A6NJG6	reviewed
ENSG00000130684	Q9Y3M9	reviewed
ENSG00000111206	Q08050	reviewed
ENSG00000111206	A0A0D9SFF0	unreviewed
ENSG00000111206	H0YG99	unreviewed
ENSG00000111206	H0YGS4	unreviewed
ENSG00000063587	Q9NSD4	reviewed
ENSG00000063587	A6NFS0	unreviewed
ENSG00000127124	Q5T1R4	reviewed
ENSG00000170448	Q6ZNB6	reviewed
ENSG00000112238	Q9H4Q3	reviewed
ENSG00000112238	A0A0A0MRL5	unreviewed
ENSG00000198466	Q96SQ5	reviewed
ENSG00000267508	Q96NJ3	reviewed
ENSG00000267508	K7EIK6	unreviewed
ENSG00000267508	K7EQE9	unreviewed
ENSG00000267508	K7ERT5	unreviewed
ENSG00000177030	O75398	reviewed
ENSG00000177030	A0A804HIS1	unreviewed
ENSG00000177030	A0A8I5KQJ8	unreviewed
ENSG00000177030	A0A8I5KQY1	unreviewed
ENSG00000177030	A0A8I5KR93	unreviewed
ENSG00000177030	A0A8I5KUA2	unreviewed
ENSG00000177030	A0A8I5KZ80	unreviewed
ENSG00000177030	A0A8I5QJC6	unreviewed
ENSG00000177030	A0A8I5QL28	unreviewed
ENSG00000177030	H0YCH1	unreviewed
ENSG00000177030	H0YCY2	unreviewed
ENSG00000172238	Q92858	reviewed
ENSG00000181450	Q5SXM1	reviewed
ENSG00000181450	B1APK8	unreviewed
ENSG00000181450	V9GYU6	unreviewed
ENSG00000130700	Q9BWX5	reviewed
ENSG00000005436	P16383	reviewed
ENSG00000005436	C9JII4	unreviewed
ENSG00000005436	H7C335	unreviewed
ENSG00000005436	S4R3C1	unreviewed
ENSG00000005436	S4R461	unreviewed
ENSG00000005436	S4R465	unreviewed
ENSG00000159556	Q96A47	reviewed
ENSG00000159556	H0YN25	unreviewed
ENSG00000198093	Q9BS31	reviewed
ENSG00000198093	M0QX90	unreviewed
ENSG00000198093	M0QYA0	unreviewed
ENSG00000198093	M0R098	unreviewed
ENSG00000198093	M0R1B1	unreviewed
ENSG00000204604	Q5VIY5	reviewed
ENSG00000204604	M0QYC0	unreviewed
ENSG00000204604	M0QYE7	unreviewed
ENSG00000204604	M0QZR5	unreviewed
ENSG00000204604	M0R171	unreviewed
ENSG00000204531	Q01860	reviewed
ENSG00000204531	F2Z381	unreviewed
ENSG00000204531	M1S623	unreviewed
ENSG00000177551	Q02577	reviewed
ENSG00000177551	A6PVY9	unreviewed
ENSG00000175329	Q2M1V0	reviewed
ENSG00000111704	Q9H9S0	reviewed
ENSG00000111704	F5GZI2	unreviewed
ENSG00000267179	F5H0A9	unreviewed
ENSG00000267179	K7EJH5	unreviewed
ENSG00000267179	K7EPL6	unreviewed
ENSG00000162676	Q99684	reviewed
ENSG00000162676	A0A8Q3SIQ6	unreviewed
ENSG00000162676	A0A8Q3SIW2	unreviewed
ENSG00000162676	A0A8Q3SJ16	unreviewed
ENSG00000179361	Q8IVW6	reviewed
ENSG00000179361	H3BQ92	unreviewed
ENSG00000066422	O95625	reviewed
ENSG00000066422	A0A8I5KRB5	unreviewed
ENSG00000066422	A0A8I5KRR0	unreviewed
ENSG00000066422	A0A8I5KU41	unreviewed
ENSG00000066422	A0A8I5QKX4	unreviewed
ENSG00000066422	A0A994J7A5	unreviewed
ENSG00000066422	C9J2L2	unreviewed
ENSG00000070476	Q2QGD7	reviewed
ENSG00000070476	H0YAA9	unreviewed
ENSG00000137492	O43422	reviewed
ENSG00000137492	A0A804HKN8	unreviewed
ENSG00000137492	A0A804HKR8	unreviewed
ENSG00000137492	A0A804HKT7	unreviewed
ENSG00000137492	A0A804HKY5	unreviewed
ENSG00000137492	A0A804HL83	unreviewed
ENSG00000137492	E9PSI2	unreviewed
ENSG00000169840	Q9H4S2	reviewed
ENSG00000126456	Q14653	reviewed
ENSG00000126456	M0QX56	unreviewed
ENSG00000126456	M0QXC8	unreviewed
ENSG00000126456	M0QYT9	unreviewed
ENSG00000126456	M0QYX3	unreviewed
ENSG00000126456	M0QZB7	unreviewed
ENSG00000126456	M0QZB8	unreviewed
ENSG00000126456	M0R007	unreviewed
ENSG00000126456	M0R0R8	unreviewed
ENSG00000126456	M0R0X9	unreviewed
ENSG00000126456	M0R205	unreviewed
ENSG00000126456	M0R3C2	unreviewed
ENSG00000126456	M0R3E9	unreviewed
ENSG00000126456	M0R3H7	unreviewed
ENSG00000188295	Q96BR6	reviewed
ENSG00000188295	E5RI66	unreviewed
ENSG00000188295	Q5VT36	unreviewed
ENSG00000188295	Q5VT37	unreviewed
ENSG00000180938	Q7Z3I7	reviewed
ENSG00000167074	Q10587	reviewed
ENSG00000167074	H0Y797	unreviewed
ENSG00000115297	O43763	reviewed
ENSG00000115297	F1T0F2	unreviewed
ENSG00000196150	P15622	reviewed
ENSG00000196150	E9PJU7	unreviewed
ENSG00000196150	E9PKP2	unreviewed
ENSG00000196150	E9PL28	unreviewed
ENSG00000196150	E9PPG5	unreviewed
ENSG00000196150	E9PQX5	unreviewed
ENSG00000196150	F6RA56	unreviewed
ENSG00000196150	Q3B7J8	unreviewed
ENSG00000183434	Q5H9I0	reviewed
ENSG00000054598	Q12948	reviewed
ENSG00000172819	P13631	reviewed
ENSG00000172819	H3BMH6	unreviewed
ENSG00000172819	H3BMK1	unreviewed
ENSG00000172819	H3BMY6	unreviewed
ENSG00000120837	P25208	reviewed
ENSG00000120837	F8VSL3	unreviewed
ENSG00000196812	Q9H4T2	reviewed
ENSG00000083844	O43296	reviewed
ENSG00000083844	M0QXF3	unreviewed
ENSG00000083844	M0QZJ4	unreviewed
ENSG00000083844	M0QZT5	unreviewed
ENSG00000083844	M0R146	unreviewed
ENSG00000112041	O00294	reviewed
ENSG00000112041	A0A087WT25	unreviewed
ENSG00000112041	Q5TGM7	unreviewed
ENSG00000198911	Q12772	reviewed
ENSG00000198911	A0AA34QVX2	unreviewed
ENSG00000198911	G3V0I8	unreviewed
ENSG00000198911	H0Y7E5	unreviewed
ENSG00000136870	O75820	reviewed
ENSG00000136870	A0A087X0K2	unreviewed
ENSG00000213928	Q00978	reviewed
ENSG00000213928	A0A8V8TMJ8	unreviewed
ENSG00000213928	A0A8V8TMK5	unreviewed
ENSG00000213928	A0A8V8TMN7	unreviewed
ENSG00000213928	A0A8V8TMP0	unreviewed
ENSG00000213928	A0A8V8TMP1	unreviewed
ENSG00000213928	A0A8V8TMP6	unreviewed
ENSG00000213928	A0A8V8TMQ7	unreviewed
ENSG00000213928	A0A8V8TMU4	unreviewed
ENSG00000213928	A0A8V8TMV6	unreviewed
ENSG00000213928	A0A8V8TN13	unreviewed
ENSG00000213928	A0A8V8TN47	unreviewed
ENSG00000213928	A0A8V8TNB4	unreviewed
ENSG00000213928	A0A8V8TP30	unreviewed
ENSG00000213928	A0A8V8TP35	unreviewed
ENSG00000213928	A0A8V8TP43	unreviewed
ENSG00000213928	A0A8V8TP83	unreviewed
ENSG00000213928	A0A8V8TPD7	unreviewed
ENSG00000213928	A0A8V8TPF1	unreviewed
ENSG00000213928	A0A8V8TPF5	unreviewed
ENSG00000213928	A0A8V8TPL3	unreviewed
ENSG00000213928	H0YMB0	unreviewed
ENSG00000213928	H0YNM9	unreviewed
ENSG00000213928	H0YNP4	unreviewed
ENSG00000213928	H7BXP4	unreviewed
ENSG00000120738	P18146	reviewed
ENSG00000198182	Q96SK3	reviewed
ENSG00000198182	K7ELX6	unreviewed
ENSG00000198182	K7EN48	unreviewed
ENSG00000198182	K7ESQ1	unreviewed
ENSG00000255073	A0A0A6YYC7	unreviewed
ENSG00000255073	H3BTR0	unreviewed
ENSG00000196387	P52738	reviewed
ENSG00000196387	F5GX08	unreviewed
ENSG00000196387	F5H3Z2	unreviewed
ENSG00000196387	F5H4I1	unreviewed
ENSG00000196387	F5H644	unreviewed
ENSG00000196387	F8WAF8	unreviewed
ENSG00000196387	I3L0D9	unreviewed
ENSG00000196387	I3L0I7	unreviewed
ENSG00000064195	O60479	reviewed
ENSG00000064195	F8VXG1	unreviewed
ENSG00000164048	Q86UQ0	reviewed
ENSG00000164048	B4DQF9	unreviewed
ENSG00000164048	C9J1J1	unreviewed
ENSG00000164048	C9JGA6	unreviewed
ENSG00000164048	F8VZ09	unreviewed
ENSG00000172000	Q9HAH1	reviewed
ENSG00000172000	A0A0C4DGQ3	unreviewed
ENSG00000172000	K7EKA5	unreviewed
ENSG00000019549	O43623	reviewed
ENSG00000019549	A0A1X7SC17	unreviewed
ENSG00000196466	Q96GE5	reviewed
ENSG00000196466	D3YTF2	unreviewed
ENSG00000196466	M0R0E1	unreviewed
ENSG00000160908	Q53GI3	reviewed
ENSG00000196646	P52737	reviewed
ENSG00000196646	A0A494C0J2	unreviewed
ENSG00000196646	C9J2Q9	unreviewed
ENSG00000196646	C9JJK8	unreviewed
ENSG00000196646	C9JR58	unreviewed
ENSG00000251493	Q16676	reviewed
ENSG00000185670	Q9H5J0	reviewed
ENSG00000185670	A0A6E1W9L1	unreviewed
ENSG00000185670	E9PPE9	unreviewed
ENSG00000074657	Q9HCE3	reviewed
ENSG00000074657	K7EIU3	unreviewed
ENSG00000074657	K7EJM2	unreviewed
ENSG00000074657	K7EKV7	unreviewed
ENSG00000074657	K7EL14	unreviewed
ENSG00000074657	K7ELB7	unreviewed
ENSG00000074657	K7ELQ2	unreviewed
ENSG00000074657	K7EMF9	unreviewed
ENSG00000074657	K7EN67	unreviewed
ENSG00000074657	K7EP49	unreviewed
ENSG00000074657	K7EPI7	unreviewed
ENSG00000074657	K7EQN0	unreviewed
ENSG00000074657	K7EQW7	unreviewed
ENSG00000074657	K7ER18	unreviewed
ENSG00000074657	K7ES47	unreviewed
ENSG00000118922	Q9Y4X4	reviewed
ENSG00000033800	O75925	reviewed
ENSG00000033800	H3BS65	unreviewed
ENSG00000033800	H3BSI8	unreviewed
ENSG00000033800	H3BUL7	unreviewed
ENSG00000198429	Q9UC07	reviewed
ENSG00000198429	C9JR48	unreviewed
ENSG00000144331	Q569K4	reviewed
ENSG00000144331	A0A2U3TZT0	unreviewed
ENSG00000144331	C9J0U3	unreviewed
ENSG00000144331	C9JKK0	unreviewed
ENSG00000144331	C9JPH4	unreviewed
ENSG00000144331	E9PB85	unreviewed
ENSG00000189180	Q06730	reviewed
ENSG00000189180	A0A0A0MR11	unreviewed
ENSG00000189180	A0A0A0MRS1	unreviewed
ENSG00000189180	Q9H5I4	unreviewed
ENSG00000176083	Q8IZ20	reviewed
ENSG00000176083	A0A0A0MSJ7	unreviewed
ENSG00000176083	A0A0A0MT21	unreviewed
ENSG00000176083	Q5T142	unreviewed
ENSG00000176083	Q5T145	unreviewed
ENSG00000176083	X1WI31	unreviewed
ENSG00000176083	X1WI32	unreviewed
ENSG00000168267	Q7RTS3	reviewed
ENSG00000168267	A0A1W2PPH2	unreviewed
ENSG00000168267	A0A1W2PQC4	unreviewed
ENSG00000168267	A0A1W2PQF5	unreviewed
ENSG00000168267	A0A1W2PR29	unreviewed
ENSG00000168267	A0A1W2PRT5	unreviewed
ENSG00000167981	Q96LX8	reviewed
